"axis","sheet","cell_ref","workbook_row","window","company_no","canonical_name","KRX_code","current_status","membership_or_tradability","evidence_or_price_status","closure_evidence_required"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K737",737,"W6",101,"램테크놀러지","171010","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K738",738,"W6",102,"레이크머티리얼즈","281740","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K739",739,"W6",103,"한솔케미칼","014680","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K740",740,"W6",104,"미코","059090","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K741",741,"W6",105,"비씨엔씨","146320","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K742",742,"W6",106,"한솔아이원스","114810","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K743",743,"W6",107,"KX하이텍","052900","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K744",744,"W6",108,"덕산하이메탈","077360","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K745",745,"W6",109,"원익홀딩스","030530","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K746",746,"W6",110,"제이아이테크","417500","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K747",747,"W6",111,"퓨릿","445180","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K748",748,"W6",112,"HLB이노베이션","024850","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K749",749,"W6",113,"티엘비","356860","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K750",750,"W6",114,"메카로","241770","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K751",751,"W6",115,"덕산테코피아","317330","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K752",752,"W6",116,"에프엔에스테크","083500","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K753",753,"W6",117,"아이텍","119830","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K754",754,"W6",118,"디아이티","110990","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K755",755,"W6",119,"로체시스템즈","071280","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K756",756,"W6",120,"엘티씨","170920","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K757",757,"W6",121,"위드텍","348350","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K758",758,"W6",122,"테크엘","064520","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K759",759,"W6",123,"디바이스","187870","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K760",760,"W6",124,"성우테크론","045300","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K761",761,"W6",125,"티이엠씨씨엔에스","241790","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K762",762,"W6",126,"포인트엔지니어링","256630","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K763",763,"W6",127,"신성이엔지","011930","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K781",781,"W7",18,"씨엠티엑스","388210","PARTIAL","INCLUDE","OFFICIAL_FILING_EXISTENCE + SECONDARY_BUSINESS_DETAIL","REVALIDATE_OR_COMPLETE_CUTOFF_SAFE_PRIMARY_BUSINESS_EVIDENCE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K824",824,"W7",61,"레이저쎌","412350","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K825",825,"W7",62,"쎄크","081180","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K826",826,"W7",63,"다원넥스뷰","323350","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K827",827,"W7",64,"코스텍시스","355150","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K828",828,"W7",65,"엠케이전자","033160","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K829",829,"W7",66,"지앤비에스 에코","382800","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K830",830,"W7",67,"인텍플러스","064290","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K831",831,"W7",68,"대덕전자","353200","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K832",832,"W7",69,"코리아써키트","007810","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K833",833,"W7",70,"하나마이크론","067310","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K834",834,"W7",71,"네패스","033640","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K835",835,"W7",72,"SFA반도체","036540","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K836",836,"W7",73,"LB세미콘","061970","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K837",837,"W7",74,"에이팩트","200470","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K838",838,"W7",75,"윈팩","097800","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K839",839,"W7",76,"시그네틱스","033170","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K840",840,"W7",77,"에이엘티","172670","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K841",841,"W7",78,"큐알티","405100","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K842",842,"W7",79,"피엠티","147760","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K843",843,"W7",80,"마이크로투나노","424980","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K844",844,"W7",81,"티에프이","425420","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K845",845,"W7",82,"샘씨엔에스","252990","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K846",846,"W7",83,"마이크로컨텍솔","098120","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K847",847,"W7",84,"프로텍","053610","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K848",848,"W7",85,"제이티","089790","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K849",849,"W7",86,"아이엠티","451220","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K850",850,"W7",87,"제우스","079370","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K851",851,"W7",88,"예스티","122640","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K852",852,"W7",89,"엘오티베큠","083310","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K853",853,"W7",90,"뉴파워프라즈마","144960","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K854",854,"W7",91,"한양이엔지","045100","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K855",855,"W7",92,"싸이맥스","160980","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K856",856,"W7",93,"제닉스로보틱스","381620","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K857",857,"W7",94,"세미티에스","0017J0","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K858",858,"W7",95,"져스텍","153890","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K859",859,"W7",96,"아이에스티이","212710","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K860",860,"W7",97,"워트","396470","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K861",861,"W7",98,"그린리소스","402490","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K862",862,"W7",99,"제이엔비","452160","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K863",863,"W7",100,"이엔에프테크놀로지","102710","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K864",864,"W7",101,"램테크놀러지","171010","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K865",865,"W7",102,"레이크머티리얼즈","281740","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K866",866,"W7",103,"한솔케미칼","014680","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K867",867,"W7",104,"미코","059090","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K868",868,"W7",105,"비씨엔씨","146320","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K869",869,"W7",106,"한솔아이원스","114810","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K870",870,"W7",107,"KX하이텍","052900","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K871",871,"W7",108,"덕산하이메탈","077360","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K872",872,"W7",109,"원익홀딩스","030530","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K873",873,"W7",110,"제이아이테크","417500","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K874",874,"W7",111,"퓨릿","445180","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K875",875,"W7",112,"HLB이노베이션","024850","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K876",876,"W7",113,"티엘비","356860","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K877",877,"W7",114,"메카로","241770","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K878",878,"W7",115,"덕산테코피아","317330","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K879",879,"W7",116,"에프엔에스테크","083500","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K880",880,"W7",117,"아이텍","119830","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K881",881,"W7",118,"디아이티","110990","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K882",882,"W7",119,"로체시스템즈","071280","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K883",883,"W7",120,"엘티씨","170920","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K884",884,"W7",121,"위드텍","348350","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K885",885,"W7",122,"테크엘","064520","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K886",886,"W7",123,"디바이스","187870","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
"HISTORICAL_BUSINESS_PRIORITY","Historical_BP","K887",887,"W7",124,"성우테크론","045300","NEEDS_RESEARCH","UNRESOLVED","NOT_RESEARCHED","CUTOFF_SAFE_PRIMARY_BUSINESS_PRIORITY_EVIDENCE_OR_EXPLICIT_UNRECOVERABLE"
